"","CACNA1H_NRP1_Ex","CACNA1H_SLIT1_Ex","CACNA1H_ZBTB20_Ex","CGE_ADARB2_NPY_Inh","CGE_ADARB2_NR2F2_Inh","CGE_ADARB2_VIPR1_Inh","CGE_RELN_LAMP5_Inh","DACH2_BDNF_Ex","DACH2_CCN2_Ex","DACH2_CHD7_Ex","DACH2_GRIK1_Ex","DACH2_LYPD1_Ex","DACH2_MEIS2_Ex","DACH2_NDST4_Ex","DACH2_SV2C_Ex","DACH2_TAC1_Ex","DACH2_ZNF381_Ex","LGE_FOXP2_SLIT2_Inh","LGE_PCP4_DRD1_Inh","LGE_PCP4_DRD2_Inh","LGE_PCP4_EBF1_Inh","LGE_PCP4_IL17REL_Inh","LGE_PCP4_SLC1A3_Inh","MGE_SST_NPY_Inh","MGE_SST_PVALB_Inh","MGE_SST_SATB1_Inh_","MGE_SST_SCUBE1_Inh","MGE_SST_ST18_Inh","RELN_LHX8_Inh","SATB2_BCL6_Ex","SATB2_CCK_Ex","SATB2_FOXP2_Ex","SATB2_GLRA3_Ex","SATB2_KIAA1217_Ex","SATB2_RARB_Ex","SATB2_SCUBE1_Ex","SATB2_TAC1_Ex","SATB2_TFAP2D_Ex","SATB2_ZNF385B_Ex","SNCG_NRP1_Inh"
"32641751455900",5.61616339066961e-05,5.61616339067201e-05,5.61616339067383e-05,5.61616339067328e-05,5.61616339067401e-05,5.61616339067369e-05,5.61616341278913e-05,0.111760234021787,5.61616339067362e-05,5.61616339068111e-05,0.0191133471111856,5.61616339067177e-05,0.412546898305165,5.61616339067419e-05,0.0513563729447861,5.616163366884e-05,5.61616339067339e-05,5.61616339067413e-05,5.61616339067366e-05,5.61616336795353e-05,5.61616339067031e-05,5.61616339067198e-05,0.0996473010408508,0.017063463526811,0.103580105056233,5.61616339067397e-05,5.61616339067397e-05,5.61616339067418e-05,0.12470913492292,5.61616339067331e-05,5.6161633906734e-05,5.6161633906668e-05,5.6161633906686e-05,0.0166061547001275,5.61616339067668e-05,5.6161633906738e-05,5.6161633906786e-05,5.61616339067359e-05,5.61616339067384e-05,0.0419321393531756
"32641751455200",3.62669198073366e-05,3.62669198073337e-05,0.0148605821250967,3.62669198089661e-05,3.62669198073324e-05,3.62669198073321e-05,3.62669195513892e-05,3.62669198073353e-05,3.62669198073328e-05,3.62669198073454e-05,3.62669198073383e-05,3.62669198073412e-05,0.497233456907175,3.62669198073563e-05,3.62669198073167e-05,0.0322938236983998,3.62669198073327e-05,0.0233162096732742,0.0644733986971594,3.62669198073311e-05,3.62669198073338e-05,3.62669198073192e-05,0.113747396005244,3.62669198073439e-05,3.62669198073355e-05,0.0488504583128545,3.62669199913099e-05,3.62669198074122e-05,3.62669198073853e-05,3.62669198073356e-05,3.62669198074027e-05,3.62669198073322e-05,0.0501555125477258,3.62669198072387e-05,3.62669198073326e-05,3.62669198074089e-05,3.62669197526547e-05,3.62669198073187e-05,3.62669198073644e-05,0.153944887519167
"32212254729300",3.574338827393e-05,3.57433882739686e-05,3.57433882739193e-05,3.57433882739235e-05,3.57433882739445e-05,3.57433882738938e-05,0.0120479259080106,0.0940949572637603,3.57433882739238e-05,3.57433882739245e-05,3.57433882739342e-05,3.5743388273909e-05,0.454225878388092,3.57433882739194e-05,3.57433882739395e-05,0.0422731769532791,3.57433882739327e-05,0.0742597561347356,3.57433882208971e-05,3.57433882739222e-05,3.57433882739261e-05,3.57433882739318e-05,3.57433882740708e-05,0.0882676451141914,3.57433882739271e-05,3.57433882739185e-05,3.57433882739216e-05,3.57433882739241e-05,3.57433882739232e-05,3.57433882738847e-05,3.5743388273902e-05,3.57433882739516e-05,3.5743388273892e-05,0.00112701713493396,3.57433882739252e-05,3.57433882737651e-05,0.0711848620108846,3.57433882739368e-05,3.57433882739237e-05,0.161410736055674
"32212254728100",3.92687275279796e-05,3.92687275279805e-05,3.92687275279954e-05,3.92687275279803e-05,3.92687275279698e-05,3.92687275280365e-05,0.0170796646609213,0.314175453352049,3.92687275280061e-05,3.9268727527983e-05,3.92687275279771e-05,3.92687275279694e-05,0.33284591594804,3.92687275280007e-05,3.92687275279811e-05,3.92687276867882e-05,0.0296710768987282,3.92687275279767e-05,3.92687275588731e-05,3.92687275279775e-05,3.92687275279805e-05,3.92687275279847e-05,0.029534641880818,3.92687275279771e-05,3.92687275279819e-05,3.92687275279812e-05,0.0212626244020923,0.0663270435045627,3.92687275279806e-05,3.9268727528003e-05,3.92687275279796e-05,3.9268727527953e-05,3.92687275279931e-05,3.92687275280254e-05,3.92687275279824e-05,3.92687275279895e-05,3.92687275279485e-05,3.92687275279747e-05,3.92687275279815e-05,0.187846980071704
"32212254728000",3.90224109294551e-05,3.90224109294783e-05,3.90224109294527e-05,3.90224109324574e-05,3.90224109294611e-05,3.90224109294621e-05,0.033412662018388,0.224285468157546,3.90224109294272e-05,3.90224109294638e-05,3.90224109294631e-05,0.0175266727617887,0.477525140242758,3.90224109294881e-05,3.90224109294594e-05,3.90224105760468e-05,3.90224109294708e-05,3.90224109294631e-05,3.90224122593931e-05,3.90224109294255e-05,3.90224109294716e-05,3.90224109294396e-05,0.0283176377475882,3.90224109262618e-05,3.90224109294387e-05,3.90224109294755e-05,3.90224109294574e-05,3.90224109294342e-05,3.90224109294592e-05,3.90224109294481e-05,0.0142681787201042,3.90224109294628e-05,3.90224109294676e-05,3.90224109294629e-05,3.90224109294509e-05,0.0354295210463643,0.00303393135536315,3.90224109294589e-05,3.90224109294649e-05,0.164991093210311
"32212254727100",3.54337010907792e-05,0.0723344365363113,3.54337010908532e-05,3.54337010908223e-05,3.54337010908222e-05,3.54337010908168e-05,3.54337007807709e-05,0.244758094692917,0.0127164479112684,0.121833222210296,3.54337010908232e-05,3.54337010908275e-05,0.287186446133929,3.5433701090823e-05,3.5433701090841e-05,3.54337017186766e-05,3.54337010907926e-05,3.54337010908049e-05,0.0128712485930923,3.54337010908209e-05,3.54337010907974e-05,3.54337010908224e-05,3.54337010908118e-05,3.54337010907512e-05,3.54337010908303e-05,3.54337010908383e-05,3.54337010933955e-05,3.54337010908327e-05,3.54337010908036e-05,3.54337010908745e-05,3.54337010907994e-05,3.54337010908321e-05,3.54337010908392e-05,3.54337010908043e-05,3.54337010908169e-05,3.54337010908292e-05,3.54337010914615e-05,3.54337010908131e-05,0.0640138758762263,0.183152349610734
"32212254726600",3.53168407686564e-05,3.53168407686665e-05,3.53168407686616e-05,3.53168407686562e-05,3.53168407686595e-05,3.53168407686512e-05,3.53168407287747e-05,0.0295949459778854,3.53168407686541e-05,3.53168407686625e-05,0.111609550378968,3.53168407686524e-05,0.369832821174335,3.53168407686486e-05,3.53168407687097e-05,3.5316840768651e-05,3.5316840768668e-05,0.11866434069056,3.53168407686547e-05,3.53168407686567e-05,3.53168407686817e-05,0.0209365472149683,0.180778165870524,3.53168407686551e-05,3.53168407686551e-05,3.53168407686551e-05,3.53168407686548e-05,3.53168407686505e-05,3.53168407686576e-05,3.53168407686536e-05,3.53168407686584e-05,3.53168407686524e-05,3.53168407686599e-05,3.5316840768649e-05,3.5316840768584e-05,3.53168407686634e-05,3.53168407685587e-05,3.53168407686585e-05,3.53168407686413e-05,0.167418172947434
"32212254725800",3.30046074857166e-05,0.113742922929,3.30046074856137e-05,3.30046074859297e-05,3.3004607485604e-05,0.0665227576788302,0.0229919229129277,0.0576786899701056,3.30046074856168e-05,3.300460748561e-05,3.3004607485593e-05,3.3004607485611e-05,0.415202596225117,3.30046074856121e-05,3.30046074856112e-05,0.0120257948339371,3.30046074856058e-05,0.0480837070628205,3.3004607543579e-05,3.30046074856124e-05,0.0605963195732529,3.30046074856111e-05,3.3004607485611e-05,3.30046074855829e-05,3.30046074856211e-05,3.3004607485612e-05,3.30046078859025e-05,3.30046074856085e-05,3.30046074856065e-05,3.30046074858413e-05,3.30046074857274e-05,3.3004607485597e-05,0.0482911298692744,0.0691247954730863,3.30046074856134e-05,3.30046074855963e-05,3.30046074856546e-05,0.00736578504539791,0.0774494494161953,3.3004607485611e-05
"31353261271000",3.58579965763858e-05,3.58579965763993e-05,3.58579965763769e-05,3.58579965765927e-05,0.0112414373725084,0.00631169140932611,0.0121951419213756,0.0239946843319132,0.178671794361255,3.58579965763858e-05,3.58579965763866e-05,0.0402370689454957,0.213036559159497,3.58579965763811e-05,0.0862289083823507,3.58579963085541e-05,3.58579965763772e-05,0.0656689747375497,3.58579965763898e-05,3.58579966022547e-05,3.58579965763645e-05,3.58579965763849e-05,3.58579965763863e-05,3.58579965763863e-05,0.0230815399378047,0.0804987083681637,3.58579965763891e-05,0.0198919689300912,3.5857996576409e-05,3.58579965764088e-05,0.0387464259890388,3.58579965763831e-05,3.58579965763857e-05,3.58579965763935e-05,3.58579965764e-05,3.58579965763634e-05,0.00386856516241187,0.00305378141550535,3.58579965763703e-05,0.192412157658122
"31353261270600",3.939232496645e-05,0.0142193058397627,3.93923249664224e-05,3.93923249667967e-05,3.93923249664143e-05,0.0395467154051535,0.00203090497396081,3.93923249664241e-05,3.93923249664869e-05,3.93923249664164e-05,3.9392324966424e-05,3.93923249664206e-05,0.42453025600878,3.93923249664096e-05,0.00773561818557633,3.93923246349899e-05,3.93923249664277e-05,0.0882850461141986,3.93923249665989e-05,3.93923249193918e-05,3.93923249663709e-05,3.93923249664288e-05,3.93923249664182e-05,3.93923249647174e-05,0.0419811936506149,0.0550720222592925,3.93923249664183e-05,3.9392324966417e-05,3.93923249664175e-05,3.93923249663077e-05,3.93923249664202e-05,3.93923249664173e-05,3.93923249664188e-05,3.93923249664402e-05,3.93923249664125e-05,3.93923249663856e-05,3.93923249664424e-05,3.93923249663427e-05,0.146620425464595,0.178796742349453
"31353261270000",3.47013278711155e-05,3.47013278710772e-05,3.47013278710597e-05,3.47013277857175e-05,3.4701327871073e-05,3.47013278710812e-05,3.47013230549684e-05,0.152205716594805,3.4701327871057e-05,0.0252016540548431,3.47013278710802e-05,3.47013278710655e-05,0.413695370587873,3.47013278710881e-05,0.0111950774999873,3.47013277811085e-05,0.0379729875358748,3.47013278710773e-05,3.47013278711147e-05,3.47013278710688e-05,3.47013278710778e-05,3.4701327855406e-05,0.0815849097193964,0.0377082020816772,0.0969613445061963,3.47013278710773e-05,0.0577777631688132,3.47013278710648e-05,0.0118061228473965,3.47013278709451e-05,0.00718565292880877,3.47013278710679e-05,3.47013278710651e-05,3.4701327871073e-05,3.47013278710566e-05,3.4701327871071e-05,0.0657335612989458,3.47013278710748e-05,3.4701327871079e-05,3.47013278710777e-05
"31353261268100",3.56588283669552e-05,0.0305296556974292,3.56588283669893e-05,3.56588283669819e-05,3.56588283669868e-05,3.5658828366974e-05,0.0517892594783262,0.133725003628054,3.56588283668696e-05,0.106134377949725,3.56588283669546e-05,3.5658828366942e-05,0.497440901643889,3.56588283669509e-05,3.56588283669962e-05,3.56588286943418e-05,0.00764765543116796,0.00903659023340196,3.56588283105596e-05,3.56588283669884e-05,3.5658828366996e-05,3.56588283669924e-05,0.127035406825041,3.56588283669791e-05,3.56588283669761e-05,3.56588283669996e-05,0.00541987399898993,3.56588283669224e-05,3.56588283669894e-05,3.56588283670302e-05,3.56588283669803e-05,3.56588283669814e-05,3.56588283670172e-05,3.56588283670461e-05,3.56588283669587e-05,3.56588283669696e-05,3.56588283669813e-05,3.56588283670006e-05,3.56588283669844e-05,0.0301715102626958
"31353261267900",3.63937588998867e-05,3.63937588999198e-05,3.63937588999185e-05,3.63937588999211e-05,3.63937588998917e-05,3.63937588999285e-05,3.63937591832454e-05,0.218230733370275,3.63937588999279e-05,3.63937588998987e-05,3.63937588999088e-05,3.63937588999114e-05,0.465825658310852,3.63937588999101e-05,3.63937588999157e-05,3.63937598593743e-05,3.63937588999201e-05,3.63937588999111e-05,3.63937588999202e-05,3.63937588998823e-05,3.63937588999338e-05,3.63937588999351e-05,0.0476327774742153,3.6393758899932e-05,3.6393758899899e-05,0.0670638382132236,0.0618422771222571,3.63937588999202e-05,3.63937588999204e-05,3.639375889992e-05,3.63937588999279e-05,3.63937588999185e-05,3.63937588999163e-05,3.6393758899904e-05,0.0690740610789883,0.0403145425641618,3.63937589009164e-05,3.63937588998244e-05,3.6393758899927e-05,0.0288515115799871
"31353261267700",3.68776061870862e-05,3.68776061871575e-05,3.68776061871559e-05,0.0154024826097205,3.68776061871652e-05,3.68776061871655e-05,0.00210717636844717,0.142014083618515,0.0412194514378332,3.68776061871296e-05,3.68776061871443e-05,3.68776061871488e-05,0.416325836150694,3.68776061871614e-05,3.68776061871014e-05,3.68776061871536e-05,3.68776061871363e-05,3.68776061871457e-05,3.68776061871472e-05,3.68776061871431e-05,3.68776061873197e-05,3.68776061871705e-05,0.102433893481424,3.68776061871338e-05,3.68776061871334e-05,0.0330234099834469,3.68776061871375e-05,3.6877606187148e-05,3.68776061871368e-05,3.68776061871521e-05,3.68776061871386e-05,3.68776061871242e-05,3.68776061871419e-05,3.6877606187146e-05,3.68776061871012e-05,3.68776061871449e-05,3.68776061877567e-05,0.0359968640229933,3.68776061871485e-05,0.210333596535125
"31353261271400",3.8485130531297e-05,3.84851305312853e-05,3.84851305312847e-05,3.84851305300896e-05,3.84851305312042e-05,3.84851305312734e-05,3.84851310866178e-05,0.162514220764527,3.84851305313014e-05,0.0235912213917251,3.84851305312852e-05,3.84851305312829e-05,0.386223030503435,3.84851305312789e-05,3.84851305312696e-05,0.0683292951571154,3.84851305312669e-05,0.137382946890057,3.84851305312884e-05,3.8485130531286e-05,3.84851305312807e-05,3.84851305312863e-05,0.107051711836409,3.84851305312752e-05,3.84851305313088e-05,3.84851305313422e-05,3.84851305312865e-05,3.84851305312809e-05,3.84851305312973e-05,3.84851305313043e-05,3.84851305313183e-05,3.84851305312764e-05,3.84851305311643e-05,0.000311576759299816,3.84851305312781e-05,3.84851305312868e-05,3.84851305312231e-05,3.84851305313215e-05,0.0216156976019504,0.0917872600484585
"31782757996800",3.71832441234319e-05,3.71832441233907e-05,3.71832441234253e-05,3.7183244123621e-05,3.71832441233832e-05,3.71832441234214e-05,3.71832440767459e-05,0.14893955546978,3.71832441235435e-05,3.71832441234155e-05,3.71832441234201e-05,3.71832441234198e-05,0.338895801680373,0.0889626297404779,3.71832441234381e-05,3.71832441234184e-05,3.71832441234348e-05,3.71832441234167e-05,3.71832440872724e-05,3.71832441234185e-05,3.71832441234167e-05,3.71832441234177e-05,0.0415332807302474,3.71832441234155e-05,0.137289482630265,3.71832441234184e-05,3.71832441234354e-05,0.048987760481586,3.71832441234114e-05,3.71832441234208e-05,3.71832441234131e-05,0.016231658913943,0.0381670699055859,3.71832441234073e-05,3.71832441233937e-05,3.71832441234213e-05,3.71832441233762e-05,3.71832441234195e-05,3.71832441234412e-05,0.139840079879998
"31782757996500",3.79445622270502e-05,3.79445622270167e-05,3.79445622270211e-05,3.79445622250963e-05,0.000161918509443547,3.79445622270096e-05,0.0384180075523547,3.79445622269878e-05,3.79445622270148e-05,3.7944562227015e-05,3.79445622270099e-05,3.79445622270999e-05,0.446358315933758,0.0221410046739022,0.0595772366029139,0.041344432188771,3.79445622270235e-05,3.79445622270176e-05,3.79445621734761e-05,3.79445622269737e-05,3.79445622270124e-05,3.79445622270137e-05,0.0204831307919485,3.79445622269898e-05,0.0036314553108746,3.79445622269822e-05,3.79445622282532e-05,3.79445622269983e-05,3.79445622270115e-05,0.0237433185805232,3.79445622270096e-05,3.79445622270286e-05,3.79445622270118e-05,0.0502913801039556,3.79445622270233e-05,3.79445622270256e-05,3.79445622269588e-05,3.79445622270378e-05,3.79445622270095e-05,0.292749407447026
"31782757996400",3.47666622421851e-05,3.4766662242264e-05,3.47666622421702e-05,3.47666622409166e-05,3.47666622421761e-05,3.4766662242169e-05,0.0656257301425242,0.0367613176978646,3.47666622421664e-05,3.47666622421566e-05,3.47666622421701e-05,0.00993155604230051,0.48381826137365,0.0181445820984168,3.47666622421656e-05,0.0940998979124567,3.47666622421717e-05,3.47666622421853e-05,3.47666620605239e-05,3.47666622421689e-05,3.47666622421587e-05,3.47666622421682e-05,3.47666622421691e-05,3.47666622421983e-05,3.47666622421689e-05,3.47666622421335e-05,3.47666618265309e-05,3.47666622421634e-05,3.4766662242152e-05,3.47666622421155e-05,3.47666622421914e-05,3.47666622421686e-05,3.47666622421828e-05,3.47666622421665e-05,0.0287406424509692,3.47666622421438e-05,3.47666622421273e-05,3.47666622421704e-05,3.47666622421626e-05,0.261765479090668
"31353261271700",3.9619327803388e-05,3.96193278033849e-05,3.96193278033818e-05,3.96193281800669e-05,3.96193278033675e-05,3.96193278033659e-05,3.96193273917487e-05,5.26729298257439e-05,3.96193278033638e-05,3.96193278033743e-05,3.96193278033709e-05,3.96193278033647e-05,0.509483473466308,3.96193278033144e-05,3.9619327803315e-05,3.9619328806601e-05,3.96193278034307e-05,0.0184390154197827,3.96193278031285e-05,3.96193278032664e-05,3.96193278033824e-05,3.96193278033328e-05,0.0683819031837628,3.9619327803348e-05,0.10250702670511,0.03033535304022,3.96193278033677e-05,3.96193278033958e-05,3.96193278033827e-05,0.130375216652898,3.96193278034323e-05,3.96193278033587e-05,3.96193278033661e-05,3.96193278033679e-05,3.96193278033484e-05,3.96193278033297e-05,3.96193278032226e-05,3.96193278033679e-05,0.00470801541055392,0.134489124028667
"33500744918500",3.48439821531517e-05,3.48439821531552e-05,3.48439821531537e-05,3.48439821531525e-05,0.0389845425391307,3.48439821531601e-05,3.48439821531362e-05,0.243672279128629,3.48439821531348e-05,3.48439821531489e-05,3.48439821531544e-05,3.48439821531547e-05,0.398307639209662,3.4843982153147e-05,3.48439821531315e-05,3.48439821531572e-05,3.4843982153143e-05,3.48439821531396e-05,3.48439820964885e-05,3.48439821531543e-05,3.48439821531549e-05,3.48439821531547e-05,0.0857761877272133,3.48439821531493e-05,0.0147720588666026,3.48439821531368e-05,0.0271449794192681,3.48439821531487e-05,3.48439821531505e-05,0.0342922600157831,3.48439821531528e-05,0.0575011995438046,3.48439821531537e-05,3.48439821531523e-05,3.48439821531515e-05,3.48439821531803e-05,3.48439821535436e-05,3.48439821532744e-05,3.48439821532265e-05,0.0984686901032162
"33500744917300",5.37698049819772e-05,5.3769804981929e-05,5.37698049819656e-05,0.0127287344453644,5.3769804981962e-05,5.37698049819535e-05,0.019423152194309,0.0376817337143787,0.0699949559040658,5.37698049819376e-05,0.07705599170865,5.37698049819532e-05,0.461766969441507,5.37698049819389e-05,0.0059808645196921,5.37698050109132e-05,5.37698049820031e-05,5.37698049818349e-05,5.37698047773999e-05,5.37698049819004e-05,5.3769804981958e-05,5.37698049819886e-05,0.0351993600954585,5.37698049819668e-05,5.37698049819304e-05,5.37698049819754e-05,0.00223550923263647,5.37698049819522e-05,5.37698049819579e-05,5.37698049819208e-05,0.039453841088109,5.37698049818947e-05,5.37698049819549e-05,0.0761543792413351,5.37698049819548e-05,5.37698049819539e-05,5.37698049819558e-05,5.37698049819495e-05,0.0589686717062303,0.101904051973926
"33500744916900",0.0377803667157286,5.20980387891133e-05,5.20980387891292e-05,5.20980387902407e-05,5.20980387891318e-05,5.2098038789129e-05,5.2098038414684e-05,5.2098038789123e-05,5.20980387891255e-05,5.20980387891029e-05,0.0546790287145483,5.20980387891311e-05,0.415256061150109,0.0148328150529633,5.20980387891315e-05,5.20980387891308e-05,5.20980387891438e-05,0.0736164507037777,0.00658184436701994,0.00148330119007711,5.20980387891292e-05,5.20980387891387e-05,0.0505297262011612,0.0216926463113813,0.0663566756169907,0.0912834945871926,5.20980387891564e-05,0.00882247175318413,5.20980387891503e-05,5.20980387891261e-05,5.20980387890723e-05,0.0203260992898707,5.2098038789168e-05,5.20980387891266e-05,5.20980387891299e-05,5.20980387891541e-05,5.20980387893527e-05,5.20980387891314e-05,0.0241590293657443,0.111297538010896
"33500744916600",2.16209340944841e-05,2.162093409448e-05,2.16209340944808e-05,0.0209637601223408,2.16209340944658e-05,0.0572111546429032,0.00825476288862804,0.113939299399556,2.16209340944953e-05,0.0235556839100703,2.16209340945106e-05,2.16209340944803e-05,0.52412074453798,2.16209340944751e-05,2.16209340944716e-05,2.16209353224091e-05,2.16209340944866e-05,2.1620934094478e-05,0.00743006490515308,0.00452154871953041,2.16209340943861e-05,2.16209340944449e-05,0.0799334909446542,2.16209340944625e-05,0.00324078009679734,2.16209340944797e-05,2.16209340944799e-05,2.16209340944717e-05,2.16209340944803e-05,2.16209340945022e-05,2.1620934094448e-05,2.2309071298711e-05,2.16209340944825e-05,2.16209340944798e-05,2.16209340945087e-05,2.16209340945733e-05,2.16209340944824e-05,2.1620934094496e-05,0.083273281383461,0.0729493541558479
"33500744916400",3.50622058160829e-05,3.50622058161264e-05,3.50622058160783e-05,3.50622047438494e-05,3.50622058160817e-05,3.50622058160161e-05,3.5062205399449e-05,0.145541118899699,3.50622058160582e-05,3.50622058160657e-05,3.50622058160186e-05,3.50622058160516e-05,0.41741366590819,3.50622058160635e-05,3.50622058160376e-05,3.50622067661767e-05,3.5062205816063e-05,0.0176530051219494,3.50622057758519e-05,3.50622058160751e-05,3.50622058161638e-05,3.50622058160735e-05,0.0258966755054689,3.50622058161134e-05,3.50622058160673e-05,3.50622058160668e-05,3.5062205772599e-05,0.0648825995950122,0.00145841858632275,0.117180106437372,3.50622058160669e-05,0.00412146152191094,3.50622058160632e-05,3.50622058160676e-05,0.0984913343902563,3.50622058161101e-05,3.5062205816089e-05,0.000626489551063302,0.00137244769125958,0.104380935029268
"33500744914500",5.34888337956088e-05,5.34888337957209e-05,5.34888337957135e-05,5.34888337957139e-05,0.0315936797508665,5.34888337958091e-05,0.0356370328992633,0.0223345518819969,5.34888337957186e-05,0.0929994888927447,5.34888337956628e-05,5.3488833795755e-05,0.446647716473328,5.34888337957293e-05,5.348883379573e-05,0.0840222212531643,0.0372948490194311,5.34888337957224e-05,0.0165754127422261,5.3488833795711e-05,5.34888337957256e-05,5.34888337957176e-05,5.34888337957096e-05,0.0227249250606444,5.34888337957309e-05,5.34888337957177e-05,0.0280680278438889,5.34888337957121e-05,5.34888337956623e-05,5.34888337957111e-05,5.3488833795731e-05,5.34888337957054e-05,0.0843718532729187,5.34888337957175e-05,5.34888337956904e-05,5.34888337957177e-05,5.34888337956366e-05,5.34888337957654e-05,5.34888337955715e-05,0.0962325535632464
"33500744919200",5.42293806550075e-05,5.42293806551167e-05,5.42293806550086e-05,5.42293824937023e-05,5.42293806550054e-05,5.42293806550266e-05,0.0296553983368469,0.0528334498040892,5.42293806550357e-05,0.0898965869541308,0.091251655005868,5.42293806550486e-05,0.351843556573205,5.42293806550203e-05,5.42293806550094e-05,5.42293811911872e-05,5.42293806550489e-05,0.115821154012356,5.42293806559415e-05,5.42293806570056e-05,5.42293806548395e-05,5.42293806550417e-05,5.42293806550293e-05,5.42293806550244e-05,0.0358499854221804,5.42293806549837e-05,0.0411547320750278,5.42293806550333e-05,0.0155806584216061,5.42293806549922e-05,0.0347239785049058,5.42293806550291e-05,5.42293806549643e-05,5.42293806550416e-05,5.42293806550257e-05,5.42293806550299e-05,5.42293806549063e-05,0.0113771414883651,5.42293806550295e-05,0.1284932807407
"32641751458800",3.53933250334626e-05,3.53933250334723e-05,0.001193534970847,3.53933240289383e-05,3.53933250334626e-05,3.53933250334622e-05,3.5393325033686e-05,0.149684875666263,3.5393325033469e-05,3.53933250334785e-05,3.53933250334572e-05,0.00324446771311165,0.46487283355769,3.53933250334632e-05,0.145955599227464,3.53933245487146e-05,3.53933250334695e-05,3.53933250334628e-05,3.53933250334632e-05,3.53933250334564e-05,3.53933250340541e-05,3.53933250334649e-05,0.0273270101745055,3.53933250334423e-05,0.0438031598849901,0.0254940686031088,3.53933250334607e-05,3.53933250334641e-05,3.5393325033455e-05,3.53933250334312e-05,3.5393325033467e-05,3.53933250334981e-05,3.53933250334597e-05,3.53933250334656e-05,3.53933250334693e-05,3.5393325033542e-05,3.5393325033483e-05,3.53933250334739e-05,3.53933250334666e-05,0.137327257127472
"32641751458200",3.74153562054914e-05,3.74153562055082e-05,3.74153562054655e-05,3.74153562054651e-05,3.74153562054528e-05,3.74153562054631e-05,3.7415356798255e-05,0.26716509159409,3.74153562054727e-05,3.7415356205469e-05,3.74153562054676e-05,3.7415356205452e-05,0.472864943835527,3.7415356205478e-05,3.74153562054834e-05,3.74153564408209e-05,3.74153562054666e-05,3.74153562054442e-05,0.00643613702777225,3.74153562054771e-05,3.74153562054703e-05,3.74153562054407e-05,0.0188909093837009,0.0741572595977284,3.7415356205468e-05,3.74153562054983e-05,0.0213449752362873,3.7415356205473e-05,3.74153562054737e-05,0.00541270681604809,0.0334976181890463,3.74153562054518e-05,3.74153562054205e-05,3.74153562054592e-05,3.74153562054936e-05,0.0251667427144945,0.00988036613019585,3.74153562054568e-05,3.74153562054621e-05,0.0640982041443234
"32641751458000",3.623246711008e-05,0.128864211186096,3.62324671100775e-05,3.62324671100106e-05,3.62324671100821e-05,3.6232467110081e-05,3.62324672641267e-05,0.106632989752951,3.62324671100928e-05,0.0521324328479388,3.62324671100794e-05,3.62324671100764e-05,0.319088608945174,0.00481513911632516,3.62324671100415e-05,3.62324671105083e-05,3.6232467110084e-05,3.62324671100821e-05,3.62324672248151e-05,3.62324671100873e-05,3.62324671102656e-05,3.62324671100794e-05,0.137678111714642,3.62324671100877e-05,3.62324671100983e-05,3.62324671100729e-05,3.62324671103884e-05,3.62324671101159e-05,3.62324671100921e-05,3.62324671100332e-05,3.62324671100774e-05,3.62324671100944e-05,3.62324671100708e-05,3.62324671100906e-05,3.62324671101055e-05,3.62324671100684e-05,3.62324671101162e-05,3.62324671100951e-05,0.00635853995939223,0.243270527529689
"32641751457600",3.39346334352479e-05,0.218837792930237,3.39346334352693e-05,3.39346334344855e-05,3.39346334353107e-05,0.0151631344551772,0.0350248994317632,0.113571079124595,3.39346334352833e-05,3.39346334352845e-05,3.39346334352855e-05,3.39346334352845e-05,0.34216262016315,3.39346334352872e-05,3.39346334353332e-05,3.39346339415738e-05,3.3934633435281e-05,3.39346334352844e-05,3.39346334218419e-05,3.39346334352845e-05,0.0225857688558127,3.39346334352863e-05,3.39346334352819e-05,0.0266298441684679,3.39346334352813e-05,3.39346334352903e-05,3.39346334362852e-05,3.39346334352974e-05,3.39346334352841e-05,3.39346334352884e-05,3.39346334352836e-05,3.39346334352701e-05,3.39346334352247e-05,3.39346334352934e-05,3.39346334352922e-05,0.0180123076838263,3.39346334352747e-05,3.39346334353104e-05,0.110014114969989,0.0969803992134302
"32641751456600",5.02153875649021e-05,5.02153875648577e-05,5.02153875649227e-05,0.0527386675112271,0.00313325616016636,0.0269326668535045,0.0391731659720165,0.164316119887141,5.02153875648492e-05,0.0817684944374385,0.00493024525248575,5.02153875648334e-05,0.44535150463192,5.02153875648326e-05,5.02153875648484e-05,0.0354650347260261,5.0215387564827e-05,0.0517666364563829,5.02153875648305e-05,5.02153875606852e-05,5.021538756483e-05,5.02153875648356e-05,0.0228245893646862,5.02153875648352e-05,5.02153875648313e-05,5.02153875648462e-05,5.02153875650339e-05,5.02153875648281e-05,5.02153875649044e-05,5.02153875648176e-05,5.0215387564844e-05,5.02153875648157e-05,5.02153875648353e-05,5.02153875648394e-05,0.0225839539408046,5.02153875649189e-05,5.02153875647705e-05,5.02153875648215e-05,5.02153875648352e-05,0.0476598493419531
