"","BDNF_Granule1","CACNA1B_PAX2_Inh","FOXP2_Purkinje","Granule2","GRIA1_THY1_Inh","NXPH1_RELN_Inh","NXPH2_PVALB_Inh","PTPRK_PVALB_Inh","PTPRK_RELN_Inh","SNCG_Ex","SNCG_THY1_Inh","TRPC4_UBC"
"48962627204200",0.069836881178041,0.000122888206476936,0.0154281930876443,0.0867861510453033,0.000122888206480165,0.000122888206480166,0.00495453310620294,0.000122888206480167,0.000122888206480166,0.822134024137451,0.000122888206480158,0.000122888206480166
"48962627203400",0.000128790524198646,0.000128790524194356,0.0315854547851236,0.000128790524198613,0.000157462349523439,0.000128790524198647,0.000128790524198628,0.000128790524198628,0.019638129997546,0.848407179943168,0.099310239255253,0.000128790524198605
"48533130477500",0.150342409105936,0.000120793386665315,0.000120793387734929,0.189582937361408,0.000120793386674064,0.000120793386674065,0.000120793386674063,0.000120793386674065,0.000120793386674056,0.658987513051538,0.000120793386674022,0.000120793386674027
"50251117397300",0.000134992825222617,0.000134992825218834,0.107709534576352,0.000134992825222616,0.000134992825222773,0.0001349928252226,0.00013499282522262,0.0254298993730942,0.00951678754018381,0.856263835908592,0.00013499282522263,0.000134992825222626
"50251117396100",0.18356554145383,0.000122422909091174,0.00012242291080418,0.15550598505191,0.000122422914400577,0.000122422914400564,0.000122422914400521,0.000122422914400567,0.000122422914400546,0.65982666727356,0.000122422914400592,0.000122422914400568
"50251117396000",0.000164245286030297,0.000164245286711851,0.000164245286017443,0.0121583128943563,0.0594999198815442,0.000164245286030302,0.000164245286030312,0.00016424528603029,0.073517535490822,0.812854324356443,0.000164245286030301,0.0408201903739537
"50251117395200",0.0885527246742657,0.000115202623279167,0.0299074796492728,0.0917740326257903,0.000115202622762934,0.000115202622762991,0.000115202622763011,0.000115202622762991,0.000115202622762994,0.788844142068051,0.000115202622762978,0.000115202622762991
"50251117394900",0.00012986381476566,0.000129863815367329,0.0919061536109675,0.000129863814765664,0.0169950183686815,0.000129863814765651,0.00012986381476566,0.00012986381476565,0.000129863814765653,0.889930053686859,0.000129863814765654,0.000129863814765652
"50251117392400",0.000136684454432868,0.000136684453600521,0.138546354323146,0.000136684454432886,0.000136684454432869,0.000136684454432871,0.000136684454432863,0.00423195770413794,0.0141861994087865,0.8419420129293,0.000136684454432858,0.000136684454432876
"48533130476700",0.123653332036889,0.000127943545820432,0.000127943545999121,0.121822013693346,0.0553244272396783,0.000127943546021914,0.0111947699239415,0.000127943546021915,0.000127943546021915,0.687109852284216,0.000127943546021916,0.000127943546021775
"49821620666800",0.067909625943841,0.000120759312928529,0.000120759313802897,0.225655032835721,0.000120759313823338,0.000120759313823377,0.000120759313823322,0.000120759313823338,0.000120759313823292,0.705348507396943,0.000120759313823348,0.000120759313823331
"49821620666700",0.0862814563827028,0.000123035654075682,0.000123035653546652,0.19992614280005,0.00012303565353168,0.000123035653531682,0.000123035653531679,0.000123035653531658,0.000123035653531679,0.705393526976943,0.000123035653531676,0.00741458861149253
"49821620665900",0.11014041516026,0.000122196742645272,0.000122196743227323,0.169069219016566,0.000122196742645272,0.000122196742645269,0.000122196742645212,0.000122196742645286,0.000122196742645251,0.719690595138785,0.000122196742645297,0.000122196742645272
"49821620665700",0.145031336237585,0.000124803445419467,0.000124803445035995,0.126234215352072,0.000124803445032856,0.000124803445032776,0.000124803445032771,0.000124803445032805,0.000124803445032767,0.683946239277323,0.00012480344503277,0.0437897815723677
"49821620664200",0.108466600320899,7.96911741577467e-05,0.00965804911097618,0.138373104681088,7.96911741577533e-05,7.96911741577445e-05,7.96911741577462e-05,7.96911741577514e-05,0.0524130524949263,0.690531355173006,7.96911741577517e-05,7.9691174157743e-05
"49821620663700",0.27135647862687,0.000117292523474481,0.000117292523235122,0.0356763855587236,0.000117292522899152,0.000117292522899141,0.00011729252289915,0.000117292522899141,0.0341682811831138,0.657860514447188,0.000117292522899151,0.000117292522899167
"47674137012700",9.22372189323976e-05,9.22372189324184e-05,0.00821389447574535,9.22372185598721e-05,9.22372189324047e-05,9.22372189324115e-05,9.22372189324166e-05,9.22372189324149e-05,0.0638123252727277,0.927143645281508,9.22372189324171e-05,9.22372189324237e-05
"47674137012300",0.000128003534333368,0.000128003534248977,0.106831996140234,0.0302972521101464,0.000128003534333353,0.00142219424097201,0.000128003534333374,0.000128003534333373,0.000128003534333368,0.846237933703189,0.000128003534333389,0.0143145990652098
"47244640288700",0.000131265066896757,0.000131265067393064,0.0939217592078521,0.000131265066896757,0.023578736048252,0.000131265066896772,0.000131265066896762,0.0167977851008293,0.0324889606518331,0.83229390352246,0.000131265066896764,0.000131265066896761
"47244640285600",0.057523145262873,0.000129825500695293,0.000129825500685946,0.0663970148434587,0.000129825500685324,0.000129825500685336,0.0189707500324631,0.00012982550068532,0.00191252106578979,0.854287790290608,0.000129825500685333,0.000129825500685328
"47674137015200",0.0305671516397885,0.0185350762474978,0.000137119404579896,0.0642428014183349,0.000137119404605244,0.000137119404605253,0.00661246908924063,0.000137119404605245,0.0688620971420548,0.810357688035478,0.000137119404605246,0.000137119404605244
"46815143559600",9.91672462295049e-05,9.91672462269041e-05,0.0288321816810674,9.91672460197631e-05,9.91672462294779e-05,9.9167246508884e-05,9.91672462295104e-05,9.91672462295079e-05,9.91672462295083e-05,0.970176145856571,9.91672462295259e-05,9.91672462295103e-05
"46815143558600",0.000120223907157581,0.000120223907145799,0.106993410521521,0.000120223907157572,0.000120223907157559,0.000120223907157582,0.000120223907157578,0.00497573723505105,0.0298766196844486,0.831679201475048,0.0180900147489522,0.00766367289204493
"46815143556100",0.161838758327216,0.00012234958318748,0.0001223495881673,0.0503309657125861,0.000122349588163476,0.000122349588163463,0.000122349588163427,0.000122349588163404,0.000122349588163443,0.77427147874021,0.000122349588163437,0.0125800005196534
"46815143555900",0.0774801211138129,0.0167443545730077,0.0044261132825689,0.000819401736129206,0.0166550672894437,0.000122181081267842,0.000122181081267826,0.000122181081267828,0.000122181081267826,0.790556717081595,0.000122181081267826,0.0927073195171036
"46815143554200",0.0790205808483495,7.93730469033016e-05,7.93730461861909e-05,0.146556490880358,7.93730462005045e-05,7.93730462005176e-05,7.93730462005159e-05,7.93730462005163e-05,0.0182771662742232,0.712024418614092,7.93730462005059e-05,0.0435657320588853
"46815143553200",0.000117991914442382,0.0156367428292847,0.00503744545700906,0.000117991914442393,0.0115072525759692,0.000117991914442383,0.000117991914442389,0.000117991914442384,0.065559384076213,0.816854095241111,0.000117991914442385,0.0846971283337591
"48533130473700",0.000130970159686485,0.000130970159686485,0.0102088516412297,0.000130970159686498,0.000130970159686509,0.000130970159686484,0.000130970159686484,0.0525326052401673,0.048339719936472,0.887871061904639,0.000130970159686455,0.000130970159686489
"48533130471600",8.95080570522538e-05,8.95080570522539e-05,0.0459164344607649,8.95080570522526e-05,0.0826297322128433,8.95080570522641e-05,8.95080570522537e-05,0.00117240749588691,8.95080570522554e-05,0.869565361374087,8.9508057052248e-05,8.95080570522812e-05
"48533130470700",0.105282173544058,8.85132774967498e-05,8.85132763643827e-05,0.106381197521877,8.85132763591644e-05,8.85132763591464e-05,8.85132763591638e-05,8.85132763591633e-05,8.85132763590789e-05,0.744543223458315,8.8513276359147e-05,0.0430852992637343
"48533130470400",0.000136492965712052,0.00730985522852732,0.0792942555784879,0.000136492965712042,0.000136492965712041,0.00013649296571203,0.000136492965712042,0.000136492965712048,0.00013649296571205,0.825293709705818,0.000136492965712049,0.0870102357614704
"48103633748400",0.000126885234662274,0.0296132301488292,0.107497917554519,0.000126885234662278,0.000126885234662274,0.000126885234662271,0.044876836224403,0.000457404654962597,0.000126885234662272,0.797939621131333,0.0188536788779801,0.000126885234662272
"48103633748000",0.091781627260529,7.73684114035151e-05,7.73684136150758e-05,0.200413166598369,7.73684103072919e-05,7.73684103073197e-05,7.7368410307308e-05,7.73684103073078e-05,7.73684103073107e-05,0.707108890443932,7.73684103073384e-05,7.73684103073099e-05
"48103633745000",0.107086076349065,8.60624730042151e-05,8.60624722183149e-05,0.0548724813275847,8.60624722069067e-05,0.0564540077619475,8.60624722069053e-05,8.60624722068952e-05,8.60624722069068e-05,0.780898934782939,8.60624722069085e-05,8.60624722069026e-05
"41231686075900",9.12852215267537e-05,9.12852228378687e-05,0.0799463777820611,9.12852215267533e-05,0.0382570899276548,9.12852215267568e-05,9.12852215267474e-05,9.12852215267531e-05,9.12852215267616e-05,0.880974965295232,9.12852215267437e-05,9.12852215267538e-05
"48103633742200",0.000125651301578387,0.0206895211246527,0.0001256513015784,0.000125651301578358,0.000139579731812439,0.000125651301578426,0.000125651301578397,0.115878834357304,0.000125651301578398,0.806370943766993,0.0555535517559619,0.000613661453804819
"48103633741900",0.000132254416391527,0.000132254416391533,0.146612117370886,0.000132254416391523,0.000132254416391509,0.000132254416391518,0.000132254416391532,0.000132254416391548,0.0356060516811341,0.816591541200456,0.000132254416391534,0.00013225441639152
"47674137018200",0.0103493555047383,0.000116780396947351,0.0132455000061271,0.0248890332339688,0.000116780396423291,0.000116780396423291,0.06528423165585,0.000116780396423291,0.000116780396423294,0.755559430932544,0.052446665655566,0.0776418810285649
"47674137015300",0.175627907929582,8.67380733847842e-05,8.67380723340616e-05,0.0599728571157657,8.67380723173968e-05,8.67380723173866e-05,8.67380723173588e-05,8.67380723173521e-05,8.67380723173555e-05,0.763618592302712,8.67380723173531e-05,8.67380723173545e-05
"32212254749800",0.194727843070733,8.19019377296127e-05,8.19019377473927e-05,0.042000567534368,8.19019377116262e-05,8.19019377116238e-05,8.19019377116218e-05,8.19019377116426e-05,8.19019377116246e-05,0.691183711580377,8.19019377116252e-05,0.0714326623127746
"31782758023100",0.148393238377776,0.000115053798724746,0.000115053797325364,0.0929701894475918,0.000115053797324755,0.000115053797324681,0.000115053797324684,0.000115053797324679,0.00423869139783634,0.605803569393795,0.000115053797324672,0.147788934800328
"31782758022700",0.240105177639974,0.000108197091621576,0.000108197093628714,0.224589902432864,0.000108197093689632,0.000108197093689634,0.000108197093689668,0.000108197093689627,0.000108197093689633,0.534331146086084,0.000108197093689678,0.000108197093689632
"31353261293100",0.230430035252737,0.000122161240670274,0.000122161240674956,0.0911066229804236,0.000122161240672486,0.000122161240672503,0.000122161240672498,0.000122161240672515,0.000122161240672512,0.677363890600787,0.000122161240672508,0.000122161240672509
"31353261292300",0.00013888582974469,0.00427758931240851,0.0867890847562595,0.000138885829744696,0.000138885829744698,0.000138885829744703,0.00661221286618733,0.0001388858297447,0.0001388858297447,0.901210026427187,0.000138885829744721,0.000138885829744695
"31353261289500",8.31789489522161e-05,0.0617690588093242,0.0236714447798855,0.0143797503295913,0.00081900517258872,8.3178948952204e-05,8.31789489522305e-05,0.0212590106105308,0.0239808047028919,0.853705030850426,8.31789489522224e-05,8.31789489522167e-05
"32212254751400",0.0291793608579501,0.000126985220006419,0.0568137208733228,0.000126985220006434,0.107173284425388,0.000126985220006422,0.00012698522000642,0.000126985220006423,0.000126985220006422,0.805817752083288,0.000126985220006433,0.00012698522000642
"30923764563600",0.211215840634142,0.000117309355234834,0.000117309354010335,0.179293613342733,0.000117309355234834,0.000117309355234837,0.000117309355234833,0.000117309355234827,0.0190480107884736,0.589504060393997,0.000117309355234797,0.000117309355234831
"30923764563000",0.014451939866163,0.0245208247561896,7.91297418025518e-05,0.215053044716047,0.00988271219965969,7.91297429520354e-05,7.91297429520253e-05,7.91297429519891e-05,0.030298617929933,0.705318082075445,7.91297429520203e-05,7.91297429520097e-05
"30494267834000",0.166093323320043,0.000111129709702271,0.000111129709628478,0.10267015873982,0.000111129709628437,0.000111129709628476,0.000111129709628477,0.0164758785938994,0.0403320395310587,0.673650691847707,0.000111129709628487,0.000111129709628479
"30494267833400",0.00013000093464021,0.0451116178024973,0.0250154004446746,0.000130000934640205,0.0364374162083297,0.000130000934640191,0.000130000934640211,0.00013000093464021,0.0782871273827729,0.814238431619244,0.000130000934640211,0.000130000934640201
"30494267831100",0.000141568163244203,0.000141568161972704,0.00666087956838316,0.000141568163244207,0.000141568163244208,0.000141568163244207,0.000141568163244194,0.0001415681632442,0.0264596943280495,0.900226617162284,0.000141568163244208,0.0655202636366013
"30064771104100",0.000128418580604757,0.00703159160021795,0.120435665320608,0.000128418580604772,0.0109651748636387,0.000128418580604753,0.00012841858060477,0.000128418580604768,0.0160600004873979,0.813904854486958,0.000128418580604763,0.0308322017575501
"30064771101800",0.100771985012041,0.000120143346571039,0.000120143346564055,0.158842864391098,0.000120143346576678,0.000120143346576595,0.000120143346576658,0.000120143346576677,0.0574472500429651,0.681976753781301,0.000120143346576662,0.00012014334657667
"33071248210100",0.000142350437399478,0.000142350438176852,0.050675916866142,0.000142350437399481,0.0752335036848295,0.000142350437399492,0.000142350437399508,0.0001423504373995,0.000142350437399469,0.872809425511656,0.00014235043739946,0.000142350437399478
"34359738397700",0.000146641221650907,0.000146641221650897,0.000146641221650057,0.00014664122165161,0.0744781711459335,0.000146641221511454,0.000146641221650902,0.000146641221650909,0.0590581830922018,0.865143874767146,0.000146641221650902,0.000146641221650906
"34359738397500",0.0696237455729039,0.000127588485621595,0.00012758848506645,0.13588836918833,0.000127588485075857,0.000127588485075751,0.000127588485075836,0.00012758848507587,0.000127588485075839,0.745169701827946,0.000127588485075878,0.0482974755296771
"33930241670900",0.178791035644015,0.000108903908713697,0.00010890391291643,0.194039844805463,0.000108903908194623,0.000108903908194544,0.000108903908194545,0.000108903908194512,0.000108903908194546,0.62618898437153,0.000108903908194533,0.000108903908194545
"33500744941200",0.145030087575082,0.00012052723195383,0.000120527231957146,0.156085160208482,0.000120527231953841,0.000120527231953836,0.000120527231953836,0.000120527231953844,0.00107364826369596,0.666194359143637,0.000120527231953841,0.030773054185423
"33500744939900",8.67778231284188e-05,8.67778231351432e-05,0.131142212614382,8.67778231284201e-05,8.67778231284188e-05,8.67778231284292e-05,8.67778231284219e-05,8.6777823128403e-05,0.01757180576978,0.850504981207675,8.67778231284122e-05,8.67778231284262e-05
"33500744939100",0.0001274540298575,0.0142229601676248,0.000127454029857502,0.00012745402985748,0.000127454029857501,0.000127454029857509,0.000127454029857502,0.140523413943036,0.000127454029857496,0.844106539620621,0.000127454029857514,0.000127454029857493
"33071248210600",0.185616103108611,0.000119463440276347,0.00011946344031842,0.0854123358654723,0.000119463440311576,0.000119463440311487,0.00929046838077007,0.000119463440311524,0.000119463440311547,0.691011506283386,0.0278333422796086,0.0001194634403115
"32641751481800",0.177821654946241,0.000115657982536365,0.000115657981936333,0.157493240402953,0.000115657981932892,0.000115657981932727,0.000115657981932766,0.000115657981932731,0.00011565798193273,0.663644182812804,0.000115657981932756,0.000115657981932734
"32641751478200",0.0210045601678187,7.6916907029759e-05,0.0252328056430157,0.0966903509259378,7.69169070297658e-05,7.69169070297582e-05,7.6916907029761e-05,7.69169070297549e-05,0.0457617752475753,0.772603446815678,7.69169070297436e-05,0.0382455597577961
"32212254752000",0.0336041473997215,0.000117081824097731,0.000117081824113433,0.0938557874912125,0.000117081824097737,0.00849121552841533,0.000117081824097735,0.000117081824097732,0.028783090515032,0.716104346726591,0.000117081824097735,0.118458921394425
"27487790724400",0.000138511313125553,0.000138511313123849,0.000138511313125547,0.000138511312878458,0.122829431908963,0.000138511313125541,0.000138511313125549,0.000138511313125552,0.0497120491641743,0.826211917108982,0.000138511313125524,0.000138511313125544
"27917287455700",0.000131984296179587,0.0106575195367426,0.0376261165351807,0.000131984296179621,0.0967117895928782,0.000131984296179394,0.0559174105146321,0.000131984296179588,0.0001319842961796,0.79816327374731,0.000131984296179619,0.000131984296179612
"27917287453300",0.00496600551897278,0.000136128997729873,0.000136128998632226,0.000136128997225229,0.0381313607323849,0.000136128998632217,0.00013612899863222,0.000136128998632233,0.000136128998632226,0.955677472763262,0.000136128998632226,0.000136128998632245
"27917287453000",0.042104828818035,0.0416788414462539,0.000137566134394814,0.0697846387352498,0.000599212350265795,0.00013756613440158,0.000137566134401583,0.000137566134401584,0.0125201621507712,0.832486919693022,0.00013756613440158,0.000137566134401579
"27487790726100",0.000144367376235115,0.000144367376235118,0.000144367376235121,0.000144367376235118,0.000144367376235126,0.000144367376235117,0.000144367376235112,0.000144367376352802,0.0207861165275021,0.787459124253445,0.000144367376235176,0.190455452832819
"28346784183500",0.000140269640847754,0.000140269640843624,0.0473666712208991,0.000140269640847748,0.126550434814598,0.000140269640847756,0.0817170047745867,0.00188606593474243,0.000140269640847757,0.741497935769244,0.000140269640847768,0.000140269640847778
"27058293995500",0.000142440110815074,0.000142440110815075,0.0391038575001681,0.000142440110815075,0.124693292403161,0.000142440110815076,0.000142440110815075,0.000142440110815074,0.0620114963837772,0.773051832826373,0.000142440110815054,0.000142440110815088
"27058293994900",0.000143271713067833,0.000143271713653591,0.0657946520558821,0.000143271713067888,0.0497371906524542,0.000143271713067877,0.000143271713067877,0.000143271713067874,0.000143271713067886,0.883178711873467,0.000143271713067883,0.00014327171306789
"26199300535000",0.000165891009764359,0.000165891010546901,0.0757625152232475,0.000165891009764317,0.000165891009764377,0.000165891009764121,0.000165891009764358,0.0102147337202237,0.000165891009764356,0.912529731967867,0.000165891009764351,0.000165891009764363
"29635274375200",0.000245757130595783,0.000245757130422668,0.00950530799120527,0.000245757130595768,0.000245757130595613,0.000245757130570566,0.000245757130595677,0.000245757130595752,0.0380971150694976,0.754155837304746,0.196275682589983,0.000245757130595755
"29635274372900",0.0364688112750661,0.0940164904050668,8.81743833082969e-05,8.81743833125946e-05,8.81743833125991e-05,8.81743833125912e-05,8.81743833125935e-05,8.81743833125931e-05,8.81743833125933e-05,0.868721128870058,8.81743833125912e-05,8.81743833125762e-05
"34359738399000",0.0355652024631846,8.34292352282383e-05,0.0473398359066793,0.00493481391065691,8.34292352083709e-05,8.34292352084342e-05,8.342923520843e-05,8.34292352084065e-05,8.34292352084329e-05,0.815984696041009,8.3429235208441e-05,0.0955914470319915
"29205777643200",0.091663150474539,0.000124998422950422,0.000124998422956359,0.215114637584192,0.00245059623191518,0.000124998422950416,0.00012499842295041,0.000124998422950425,0.000124998422950419,0.689771628325744,0.000124998422950464,0.000124998422950419
"29205777643000",0.0572586031809153,0.0716422649328895,0.000124185297691669,0.0424398795511252,0.000124185297687961,0.00012418529768796,0.00012418529768795,0.000124185297687973,0.000124185297687963,0.746403031356098,0.000124185297687967,0.0813869238951529
"39084202427700",0.139961613703814,0.000136474617570818,0.000136474617570078,0.0277898576036108,0.0272678565543613,0.00013647461757009,0.00013647461757009,0.000136474617570103,0.000136474617570094,0.784165005007433,0.000136474617570091,0.0198603448077897
"39084202424100",8.49186590490887e-05,0.0565312429634536,8.49186590447991e-05,8.49186590490828e-05,8.49186590490679e-05,8.49186590490714e-05,0.0102759178260219,0.0653425526707467,0.00890463007026076,0.858351225856178,8.49186590490719e-05,8.49186590490927e-05
"38654705696400",9.29149909548491e-05,9.29149909548501e-05,9.29149909548503e-05,9.29149909548674e-05,9.29149909548416e-05,9.29149909548431e-05,9.29149909548458e-05,0.0951586421168035,9.291499095485e-05,0.903912207973648,9.29149909548518e-05,9.29149909548259e-05
"38225208964200",0.000126092532224397,0.000126092532222807,0.000126092532224402,0.000126092532224398,0.000126092532224406,0.0169913665366879,0.0409525411061104,0.000126092532224405,0.000126092532224403,0.86015748732049,0.00012609253222442,0.0808898647789179
"38225208959900",9.82064284932445e-05,9.82064282223658e-05,0.00383176996436382,9.82064284932581e-05,9.82064284932742e-05,9.82064284932238e-05,9.82064284931838e-05,9.82064284932272e-05,9.82064284932283e-05,0.964921273025071,9.82064284932284e-05,0.0303630991543969
"37795712239000",0.031563657052876,0.000126168682734453,0.027534294271648,0.0697153623595513,0.000126168682734232,0.0251768653781147,0.000126168682734232,0.000126168682734233,0.000126168682734233,0.84512664015867,0.000126168682734239,0.000126168682734232
"37795712237000",0.000133032069892375,0.000133032070424023,0.0196135586999278,0.000133032069892374,0.049984370544014,0.000133032069892368,0.000133032069892448,0.000133032069892365,0.049511652947725,0.879826161248662,0.000133032069892363,0.00013303206989239
"37795712236300",0.000134446833036164,0.00815818896823962,0.000134446833036164,0.000134446833036161,0.000134446833036161,0.000134446833036167,0.000134446833036163,0.000134446833036164,0.0463218030528049,0.94430998648163,0.000134446833036137,0.000134446833036205
"41231686075800",0.0170050278841766,0.0615438264296984,0.000122312652688038,0.104480578943031,0.00947328699568864,0.000122312652694124,0.000122312652694124,0.000122312652694116,0.000122312652694117,0.806641091178553,0.000122312652694121,0.000122312652694115
"41231686075600",0.122260982935401,0.000120044969452872,0.000120044969469313,0.210764642438904,0.000120044969452872,0.00012004496945286,0.000120044969452848,0.000120044969452866,0.000120044969452871,0.665893969900602,0.000120044969452847,0.000120044969452872
"41231686075200",0.134415258429123,0.000114651008177742,0.00011465100766982,0.151491388974986,0.000114651007665518,0.000114651007665424,0.0207065913720105,0.000114651007665427,0.000114651007665427,0.69246955316204,0.000114651007665516,0.000114651007665427
"41231686068000",0.12996620006845,0.000116523308835567,0.000116523308839763,0.196688809522466,0.000116523308830208,0.000116523308830182,0.000116523308830197,0.000116523308830278,0.000116523308830195,0.672296280629598,0.000116523308830206,0.000116523308830191
"41231686067800",0.0600582775784924,0.000128547677850086,0.000128547678543228,0.0952631836535878,0.000128547678552765,0.000128547678552805,0.000128547678552769,0.0243828548284981,0.000128547678552771,0.819267302511712,0.000128547678552776,0.000128547678552766
"41231686067100",0.0960239081133943,0.00170772795317364,8.40019900975448e-05,0.0663176612230926,8.4001990095185e-05,8.4001990095179e-05,8.40019900951845e-05,0.000124105948768203,8.40019900951851e-05,0.780599044866857,8.40019900951862e-05,0.0547235399541412
"40802189344600",0.000141117538152782,0.000141117538295569,0.000141117538150707,0.000141117538152782,0.0401999230852329,0.000141117538152766,0.000141117538152784,0.000141117538152786,0.000141117538152736,0.724984354554781,0.0278380243296385,0.205848757724984
"40802189343600",0.000127641711121879,0.00012764171167343,0.0618085741896883,0.000127641711121879,0.000127641711121875,0.000127641711121877,0.000127641711121877,0.00493498874276598,0.0521964839451077,0.815038963152938,0.000127641711121887,0.0651274979910956
"40802189338100",0.138316172805913,0.000112175684480352,0.000112175684445358,0.158718146104948,0.000112175684480351,0.00011217568448035,0.000112175684480351,0.000112175684480345,0.0361485996907026,0.569447421569649,0.000112175684480326,0.096584430037461
"40372692616000",0.19605950051235,0.000109754593079024,0.000109754593081776,0.166675420480475,0.000109754593079022,0.000109754593079023,0.000109754593079028,0.00010975459307902,0.000109754593079022,0.636277287669461,0.000109754593079036,0.000109754593079029
"37795712234800",0.0172675897693887,0.0062504257467725,0.0125691661960174,0.0390813766376563,0.0427416143742266,0.000119157616557981,0.00294046445703446,0.000119157616557988,0.0341868774855379,0.820381202253066,0.000119157616557981,0.024223810230626
"39943195883100",0.000140411787891978,0.0099504721640245,0.00836694414740869,0.000140411787891966,0.000140411787891955,0.000140411787891893,0.0582921273888846,0.00613889604531299,0.000140411787891955,0.855140005179449,0.0612690843475685,0.000140411787891939
"39943195882800",0.080644113409088,0.000125999980078595,0.000125999980071299,0.154573421441213,0.000125999980090677,0.0166871848997433,0.000125999980090696,0.000125999980090694,0.000125999980090693,0.691937941898951,0.000125999980090694,0.0552753384904015
"39943195878600",0.207675402557474,0.000118355182515171,0.000118355179584016,0.110973877949697,0.00011835518495207,0.000118355184952144,0.000118355184952178,0.000118355184952152,0.000118355184952154,0.680285522836065,0.000118355184952168,0.000118355184952155
"39943195878500",0.119171806786007,8.89179664658441e-05,8.8917966472579e-05,0.122460329521442,8.89179664658329e-05,8.89179664659028e-05,8.89179664658446e-05,8.89179664658652e-05,8.89179664658466e-05,0.757567601994352,8.89179664658966e-05,8.89179664658386e-05
"39513699157400",0.000136543841935233,0.0023433968911382,0.147804812502803,0.00013654384193523,0.000136543841935225,0.000136543841935237,0.0031700694583863,0.000136543841935235,0.000136543841935234,0.845589370412191,0.000136543841935209,0.000136543841935231
"39513699155100",0.000128788607840413,0.000128788607840397,0.0232416179100471,0.000128788607840451,0.000128788607840417,0.000128788607840376,0.00012878860784039,0.0192360538945081,0.107490628834827,0.849001390497895,0.000128788607840411,0.000128788607840405
"39513699154700",9.39786300801984e-05,9.39786297904555e-05,0.0329632498722401,9.39786300801454e-05,9.39786300801982e-05,9.3978630080194e-05,9.39786300802069e-05,0.0353690205225485,9.39786300802008e-05,0.930821921934779,9.3978630080197e-05,9.39786300802161e-05
"39513699154100",8.83944597112605e-05,8.83944597112812e-05,0.0323438995220257,8.83944597112871e-05,8.83944597112784e-05,8.83944597112265e-05,0.0507011491512647,8.83944597112786e-05,0.051218377230557,0.865029418418462,8.8394459711214e-05,8.83944597112791e-05
"39513699153900",0.00012386882157184,0.00378124416589635,0.00259241149426773,0.000123868821571861,0.000123868821571841,0.000123868821571828,0.00725778538943237,0.0688794207388926,0.000123868821571861,0.886804048876822,0.0299418764052575,0.000123868821571857
"39513699153800",0.000129093457397245,0.000129093458015878,0.000129093457397248,0.000129093457397245,0.120871626301966,0.000129093457397263,0.000129093457397258,0.000129093457397251,0.000129093457397269,0.768446017227978,0.00865682996151417,0.100992778848745
"35648228589900",0.000168211440239396,0.000168211441038405,0.00595352635054954,0.000168211440239405,0.00939766663192831,0.000168211440239414,0.0001682114402394,0.0283715989353999,0.000168211440239396,0.954931516559408,0.000168211440239429,0.000168211440239461
"35648228588100",0.0730334516069872,0.000132192083827414,0.000132192083830852,0.0688565869861752,0.0496893887869113,0.000132192083826654,0.000132192083826657,0.000132192083826652,0.000132192083826644,0.792998027763103,0.0144972002700318,0.000132192083826646
"35648228587500",0.0017214310155738,0.00679682983521388,0.000130476161359784,0.102780460285933,0.00013047616135636,0.000130476161356352,0.000130476161356354,0.000130476161356357,0.000130476161356351,0.856626083795693,0.0101599523764008,0.0211323857230446
"35648228586700",0.000144160697368312,0.000144160698105873,0.01401987675786,0.000144160697368279,0.0494634609374398,0.000144160697368324,0.000144160697368288,0.0113946076856216,0.00014416069736829,0.911713557121608,0.000144160697368212,0.0123993726151549
"35218731861300",0.000139068067168332,0.0560979569322056,0.0436493396269024,0.000139068067168344,0.0102316484718778,0.00013906806716834,0.000139068067168341,0.000139068067168334,0.000139068067168335,0.842332340790129,0.046715237708707,0.000139068067168336
"35218731861000",0.000145649412230145,0.0201365777339296,0.0960056919612736,0.000145649412230144,0.00014564941223015,0.000145649412230127,0.000145649412230148,0.000145649412230144,0.000145649412230151,0.882546885594725,0.000145649412230132,0.000145649412230148
"35218731860400",0.000188495267360961,0.00018849526799791,0.00682502498254612,0.000188495269567747,0.000188495267360973,0.000188495267360911,0.000188495267360967,0.000188495267360971,0.0526344962413619,0.938844021367,0.000188495267360968,0.000188495267360968
"35218731858700",0.112229657429292,0.000120760466309801,0.000120760463148627,0.193324888760091,0.00012076046631299,0.00012076046631299,0.000120760466312993,0.00012076046631299,0.000120760466312991,0.644005027395909,0.000120760466312997,0.0494743426873713
"35218731856400",0.000138719021304196,0.0118547050783256,0.0114889352754304,0.000138719021304196,0.000138719021304188,0.000138719021304198,0.000138719021304191,0.000138719021304198,0.000138719021304198,0.907522412469212,0.000138719021304196,0.0680241950065986
"35218731856100",0.000143319368139209,0.000143319368139232,0.011573622297666,0.000143319368139265,0.000143319368139229,0.000143319368139215,0.0430430306586193,0.000143319368139234,0.000143319368139233,0.944093472730462,0.000143319368139231,0.000143319368139219
"35218731855700",0.000137394668181177,0.000137394668179395,0.000137394668181176,0.119018865772655,0.062913245444596,0.000137394668181176,0.000137394668181179,0.000137394668181177,0.000137394668181177,0.740176788191841,0.011759711381546,0.0651696265320949
"34789235131300",0.000160435559887478,0.00440806655614464,0.032169869974044,0.000160435559887503,0.000160435559887484,0.000160435559887403,0.0179148222191339,0.00016043555988748,0.000160435559887478,0.91430884214892,0.0300753501825453,0.000160435559887469
